round_shots,200,200,100,100,100,100,100,100
round_queries,200,600,1500,6300,31900,155300,789700,4021700
round_k,0,1,7,31,159,776,3948,20108
round_queries,200,300,1300,5100,22700,115700,579900,2925700,15000100
round_k,0,1,6,25,113,578,2899,14628,75000
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1100,5100,22500,106900,539500,2728100,13991700
round_k,0,1,5,25,112,534,2697,13640,69958
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,4700,22900,109100,554100,2818500,14363700
round_k,0,1,5,23,114,545,2770,14092,71818
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1100,4900,20900,102100,514500,2604100,13289100
round_k,0,1,5,24,104,510,2572,13020,66445
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1100,4900,23700,117100,586100,2957500,15127300
round_k,0,1,5,24,118,585,2930,14787,75636
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1300,6100,27500,136100,677900,3416100,17467100
round_k,0,1,6,30,137,680,3389,17080,87335
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,5300,24300,119300,601300,3031700,15429300
round_k,0,1,5,26,121,596,3006,15158,77146
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1100,4500,19700,99300,506100,2556900,13069300
round_k,0,1,5,22,98,496,2530,12784,65346
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,4900,22100,108500,543500,2770100,14127300
round_k,0,1,5,24,110,542,2717,13850,70636
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1100,4700,21500,102300,504900,2575300,13127900
round_k,0,1,5,23,107,511,2524,12876,65639
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,1500,6300,28700,143300,713100,3638900,18457100
round_k,0,1,7,31,143,716,3565,18194,92285
round_shots,300,100,100,100,100,100,100,100,100
round_queries,300,300,1300,4900,22300,109100,555700,2845100,14547500
round_k,0,1,6,24,111,545,2778,14225,72737
round_shots,300,100,100,100,100,100,100,100,100
round_queries,300,300,1100,4100,17500,88100,444300,2254100,11501100
round_k,0,1,5,20,87,440,2221,11270,57505
round_shots,300,100,100,100,100,100,100,100,100
round_queries,300,300,1100,4900,20700,94100,443700,2230300,11390100
round_k,0,1,5,24,103,470,2218,11151,56950
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,4900,23500,114300,572100,2900300,14784500
round_k,0,1,5,24,117,571,2860,14501,73922
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,3900,16500,80500,399500,2014100,10315700
round_k,0,1,5,19,82,402,1997,10070,51578
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1300,5100,24300,116300,576100,2928100,14973700
round_k,0,1,6,25,121,581,2880,14640,74868
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1100,4900,24700,119700,607300,3097700,15846500
round_k,0,1,5,24,123,598,3036,15488,79232
round_shots,200,200,100,100,100,100,100,100,100
round_queries,200,600,1500,6500,30100,145100,728300,3707300,18958300
round_k,0,1,7,32,150,725,3641,18536,94791
round_shots,200,200,100,100,100,100,100,100
round_queries,200,600,1700,7900,39500,193700,980500,4974300
round_k,0,1,8,39,197,968,4902,24871
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1300,4900,21100,105700,531300,2697300,13655100
round_k,0,1,6,24,105,528,2656,13486,68275
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,4900,24500,116100,573500,2914300,14896500
round_k,0,1,5,24,122,580,2867,14571,74482
round_shots,300,100,100,100,100,100,100,100,100
round_queries,300,300,1100,4100,18500,85100,425500,2167500,11009900
round_k,0,1,5,20,92,425,2127,10837,55049
round_shots,200,100,100,100,100,100,100,100
round_queries,200,300,1500,6300,31700,155300,780100,3963900
round_k,0,1,7,31,158,776,3900,19819
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,4700,20900,100100,506100,2559100,13063500
round_k,0,1,5,23,104,500,2530,12795,65317
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1100,4700,21700,106900,462100,2166700,11092500
round_k,0,1,5,23,108,534,2310,10833,55462
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1100,4100,17100,77900,384300,1949900,9929900
round_k,0,1,5,20,85,389,1921,9749,49649
round_shots,200,100,100,100,100,100,100,100
round_queries,200,300,1500,6500,31500,153500,780300,4150100
round_k,0,1,7,32,157,767,3901,20750
round_shots,300,100,100,100,100,100,100,100
round_queries,300,300,1300,6300,31900,157900,796700,4053900
round_k,0,1,6,31,159,789,3983,20269
round_shots,300,100,100,100,100,100,100,100,100
round_queries,300,300,1300,5100,24300,121900,610900,3099500,15863500
round_k,0,1,6,25,121,609,3054,15497,79317
round_shots,300,100,100,100,100,100,100,100,100
round_queries,300,300,1100,4900,22300,113900,570100,2891100,14778500
round_k,0,1,5,24,111,569,2850,14455,73892
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1300,5100,23100,113100,573700,2909500,14854100
round_k,0,1,6,25,115,565,2868,14547,74270
round_shots,200,100,100,100,100,100,100,100
round_queries,200,300,1100,5500,31100,182300,927700,4695900
round_k,0,1,5,27,155,911,4638,23479
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1300,5300,26700,129900,658900,3368700,17178500
round_k,0,1,6,26,133,649,3294,16843,85892
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,1500,5300,25500,123900,623700,3148900,16116500
round_k,0,1,7,26,127,619,3118,15744,80582
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,4700,19500,93700,465900,2379100,12166700
round_k,0,1,5,23,97,468,2329,11895,60833
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1300,6100,27500,135100,678500,3429900,17539300
round_k,0,1,6,30,137,675,3392,17149,87696
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1300,5300,24300,116700,593500,3021700,15301100
round_k,0,1,6,26,121,583,2967,15108,76505
round_shots,300,100,100,100,100,100,100,100,100
round_queries,300,300,1300,4700,23700,119700,602900,3065300,15668100
round_k,0,1,6,23,118,598,3014,15326,78340
round_shots,200,200,100,100,100,100,100,100,100
round_queries,200,600,1500,6300,29900,144900,729900,3710300,18944900
round_k,0,1,7,31,149,724,3649,18551,94724
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,4900,23100,111500,556700,2829700,14435900
round_k,0,1,5,24,115,557,2783,14148,72179
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,5100,24900,122300,602500,3049300,15632100
round_k,0,1,5,25,124,611,3012,15246,78160
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1100,5100,25700,128700,651500,3312700,16772700
round_k,0,1,5,25,128,643,3257,16563,83863
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1300,4900,23900,118900,587300,2982300,15188100
round_k,0,1,6,24,119,594,2936,14911,75940
round_shots,300,100,100,100,100,100,100,100,100
round_queries,300,300,1300,5100,22300,106300,648500,3293500,16642500
round_k,0,1,6,25,111,531,3242,16467,83212
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1300,5900,25500,129300,648300,3306500,16875100
round_k,0,1,6,29,127,646,3241,16532,84375
round_shots,400,100,100,100,100,100,100,100
round_queries,400,900,3900,18500,89100,449300,2290500,11687300
round_k,0,4,19,92,445,2246,11452,58436
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1300,5500,25700,126900,632500,3237300,16589300
round_k,0,1,6,27,128,634,3162,16186,82946
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1100,5300,24500,118100,598900,3015900,15366100
round_k,0,1,5,26,122,590,2994,15079,76830
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1100,4700,21100,103100,515100,2623500,13374100
round_k,0,1,5,23,105,515,2575,13117,66870
round_shots,200,200,100,100,100,100,100,100,100
round_queries,200,600,1500,6100,27100,136500,681100,3470100,17785900
round_k,0,1,7,30,135,682,3405,17350,88929
round_shots,200,200,100,100,100,100,100,100,100
round_queries,200,600,1500,7100,30500,145900,744300,3777300,19301900
round_k,0,1,7,35,152,729,3721,18886,96509
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1300,5100,22700,111300,565700,2875500,14582700
round_k,0,1,6,25,113,556,2828,14377,72913
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1300,4900,20900,98100,491100,2501300,12785900
round_k,0,1,6,24,104,490,2455,12506,63929
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1100,4500,21100,100100,502900,2540900,12984300
round_k,0,1,5,22,105,500,2514,12704,64921
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1300,5300,25700,122500,612700,3105500,15880300
round_k,0,1,6,26,128,612,3063,15527,79401
round_shots,300,100,100,100,100,100,100,100,100
round_queries,300,300,1100,5100,24500,122100,618700,3162900,16089500
round_k,0,1,5,25,122,610,3093,15814,80447
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1300,5900,27100,133900,680700,3474500,17793700
round_k,0,1,6,29,135,669,3403,17372,88968
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1300,6100,30100,148700,750300,3789900,19407500
round_k,0,1,6,30,150,743,3751,18949,97037
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1300,4900,22100,109100,549100,2799700,14295300
round_k,0,1,6,24,110,545,2745,13998,71476
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,5100,24900,126100,641700,3260500,16603900
round_k,0,1,5,25,124,630,3208,16302,83019
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1300,6100,29700,149900,754900,3827500,19488300
round_k,0,1,6,30,148,749,3774,19137,97441
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1300,5300,26300,127300,629700,3187100,16182900
round_k,0,1,6,26,131,636,3148,15935,80914
round_shots,200,200,100,100,100,100,100,100,100
round_queries,200,600,1700,6300,29100,142100,720300,3661300,18651900
round_k,0,1,8,31,145,710,3601,18306,93259
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1300,5100,23700,118500,589300,2974900,15225900
round_k,0,1,6,25,118,592,2946,14874,76129
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1300,6500,30300,149300,747700,3813300,19478500
round_k,0,1,6,32,151,746,3738,19066,97392
round_shots,200,200,100,100,100,100,100,100,100
round_queries,200,600,1300,5500,24100,120300,607100,3070300,15741100
round_k,0,1,6,27,120,601,3035,15351,78705
round_shots,300,100,100,100,100,100,100,100,100
round_queries,300,300,1100,4900,23100,114700,585700,2986100,15280900
round_k,0,1,5,24,115,573,2928,14930,76404
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1300,5100,24300,120500,602300,3067300,15658300
round_k,0,1,6,25,121,602,3011,15336,78291
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1300,5100,25500,123300,621900,3178700,16255100
round_k,0,1,6,25,127,616,3109,15893,81275
round_shots,100,100,100,100,100,100,100,100
round_queries,100,300,1500,7300,33300,164700,837900,4288300
round_k,0,1,7,36,166,823,4189,21441
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,5300,25100,120700,606100,3065900,15703500
round_k,0,1,5,26,125,603,3030,15329,78517
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1100,5100,23500,116500,584300,2961300,14957700
round_k,0,1,5,25,117,582,2921,14806,74788
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1100,4700,19500,89900,446500,2267700,11550300
round_k,0,1,5,23,97,449,2232,11338,57751
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1300,5100,24300,115700,579100,2916700,14904300
round_k,0,1,6,25,121,578,2895,14583,74521
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1100,4500,20900,103100,517700,2622100,13422300
round_k,0,1,5,22,104,515,2588,13110,67111
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1300,5100,21900,102300,513100,2573500,13107100
round_k,0,1,6,25,109,511,2565,12867,65535
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,1300,5100,22700,109100,541900,2743900,14020900
round_k,0,1,6,25,113,545,2709,13719,70104
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,4700,22700,106300,531100,2686700,13783100
round_k,0,1,5,23,113,531,2655,13433,68915
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1100,4700,19500,91700,461500,2347900,11847900
round_k,0,1,5,23,97,458,2307,11739,59239
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1300,5300,24900,121300,608900,3116100,15883900
round_k,0,1,6,26,124,606,3044,15580,79419
round_shots,300,100,100,100,100,100,100,100,100
round_queries,300,300,1100,4700,21100,103300,523100,2632500,13458900
round_k,0,1,5,23,105,516,2615,13162,67294
round_shots,200,200,100,100,100,100,100,100
round_queries,200,600,1500,7100,31700,159500,805900,4110900
round_k,0,1,7,35,158,797,4029,20554
round_shots,200,100,100,100,100,100,100,100
round_queries,200,300,1300,6300,31500,153500,770500,3921500
round_k,0,1,6,31,157,767,3852,19607
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,5100,24100,119700,598900,3049300,15390300
round_k,0,1,5,25,120,598,2994,15246,76951
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,4700,23300,113300,575900,2939500,14948500
round_k,0,1,5,23,116,566,2879,14697,74742
round_shots,300,100,100,100,100,100,100,100,100
round_queries,300,300,1100,4900,22500,112300,560700,2857500,14519300
round_k,0,1,5,24,112,561,2803,14287,72596
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,4100,19900,96700,493700,2483100,12687300
round_k,0,1,5,20,99,483,2468,12415,63436
round_shots,400,100,100,100,100,100,100,100
round_queries,400,700,3500,17100,80500,405900,2045700,10472500
round_k,0,3,17,85,402,2029,10228,52362
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1300,4900,24500,119100,598100,3060900,15646300
round_k,0,1,6,24,122,595,2990,15304,78231
round_shots,200,200,100,100,100,100,100,100
round_queries,200,600,1700,7300,35900,181300,925900,4697900
round_k,0,1,8,36,179,906,4629,23489
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,4700,23100,108500,551500,2807100,14200100
round_k,0,1,5,23,115,542,2757,14035,71000
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1100,4900,24700,118900,592700,3001300,15289500
round_k,0,1,5,24,123,594,2963,15006,76447
round_shots,300,100,100,100,100,100,100,100,100
round_queries,300,300,1300,5300,25300,124500,623100,3160500,16123500
round_k,0,1,6,26,126,622,3115,15802,80617
round_shots,200,200,100,100,100,100,100,100
round_queries,200,600,1500,6300,30100,150100,750300,3835300
round_k,0,1,7,31,150,750,3751,19176
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1100,4500,25100,123300,613700,3116300,15913500
round_k,0,1,5,22,125,616,3068,15581,79567
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,4900,24700,125900,637300,3251100,16622900
round_k,0,1,5,24,123,629,3186,16255,83114
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1100,3900,18500,89500,447700,2241700,11323100
round_k,0,1,5,19,92,447,2238,11208,56615
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,1700,7700,34900,170700,845700,4278900
round_k,0,1,8,38,174,853,4228,21394
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1300,6100,30100,135300,680900,3430500,17609900
round_k,0,1,6,30,150,676,3404,17152,88049
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1100,3900,19900,97700,498500,2494300,12706100
round_k,0,1,5,19,99,488,2492,12471,63530
round_shots,300,100,100,100,100,100,100,100,100
round_queries,300,300,1300,5100,25900,124900,622500,3119700,15764100
round_k,0,1,6,25,129,624,3112,15598,78820
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1300,4900,24300,117700,591300,3006500,15349700
round_k,0,1,6,24,121,588,2956,15032,76748
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1100,4900,23500,114100,575900,2946900,15118700
round_k,0,1,5,24,117,570,2879,14734,75593
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,4700,20700,98100,489900,2485900,12529900
round_k,0,1,5,23,103,490,2449,12429,62649
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,4700,20500,96900,492900,2513100,12837300
round_k,0,1,5,23,102,484,2464,12565,64186
round_shots,200,100,100,100,100,100,100,100,100
