round_shots,100,100,100,100,100,100,100,100
round_queries,100,300,1300,6700,31900,159500,811900,4160700
round_k,0,1,6,33,159,797,4059,20803
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,1700,7300,36900,185100,939100,4780500
round_k,0,1,8,36,184,925,4695,23902
round_queries,100,600,700,2700,12700,60700,308300,1571500,8070300
round_k,0,1,3,13,63,303,1541,7857,40351
round_shots,200,200,100,100,100,100,100,100
round_queries,200,600,2100,10100,49100,244700,1228500,6322500
round_k,0,1,10,50,245,1223,6142,31612
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2500,10900,53900,267100,1349100,6825500
round_k,0,1,3,12,54,269,1335,6745,34127
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,900,3100,12900,63500,318300,1622300,8313100
round_k,0,1,4,15,64,317,1591,8111,41565
round_shots,200,200,100,100,100,100,100,100,100
round_queries,200,600,700,2900,14700,70500,356500,1814300,9340700
round_k,0,1,3,14,73,352,1782,9071,46703
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,900,3100,13700,68500,341300,1743100,8930900
round_k,0,1,4,15,68,342,1706,8715,44654
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,700,3300,15100,74100,374300,1914300,9684500
round_k,0,1,3,16,75,370,1871,9571,48422
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2300,9500,45700,215700,1050100,5327300
round_k,0,1,3,11,47,228,1078,5250,26636
round_shots,200,200,100,100,100,100,100,100,100
round_queries,200,600,700,2500,12100,57900,290700,1479300,7586900
round_k,0,1,3,12,60,289,1453,7396,37934
round_shots,200,200,100,100,100,100,100,100,100
round_queries,200,600,700,2300,10500,51900,257700,1306700,6689500
round_k,0,1,3,11,52,259,1288,6533,33447
round_shots,100,200,100,100,100,100,100,100
round_queries,100,1000,2900,12300,59700,296300,1490700,7683300
round_k,0,2,14,61,298,1481,7453,38416
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,3100,12700,61900,298100,1509300,7733900
round_k,0,1,3,15,63,309,1490,7546,38669
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,3300,14700,71300,357100,1823500,9395900
round_k,0,1,5,16,73,356,1785,9117,46979
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2300,9700,47300,233100,1171500,5983300
round_k,0,1,3,11,48,236,1165,5857,29916
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,700,2500,10300,52900,260500,1330100,6800900
round_k,0,1,3,12,51,264,1302,6650,34004
round_shots,100,200,200,100,100,100,100,100
round_queries,100,600,1400,3700,16100,77500,388900,1986900
round_k,0,1,3,18,80,387,1944,9934
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,700,2900,12700,59500,295300,1495100,7681900
round_k,0,1,3,14,63,297,1476,7475,38409
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,3100,13500,63100,315900,1614300,8267300
round_k,0,1,3,15,67,315,1579,8071,41336
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2900,14300,70900,350500,1760100,8980700
round_k,0,1,3,14,71,354,1752,8800,44903
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,900,3100,14100,68900,341700,1747300,8979100
round_k,0,1,4,15,70,344,1708,8736,44895
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,2100,9900,48300,242500,1223500,6276100
round_k,0,1,10,49,241,1212,6117,31380
round_shots,100,100,100,100,100,100,100,100
round_queries,100,300,700,3300,15100,75300,379500,1926700
round_k,0,1,3,16,75,376,1897,9633
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2700,12300,61900,311300,1599300,8177100
round_k,0,1,3,13,61,309,1556,7996,40885
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2900,14300,71700,360300,1834300,9433500
round_k,0,1,3,14,71,358,1801,9171,47167
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,700,2500,10100,50300,256900,1296700,6634300
round_k,0,1,3,12,50,251,1284,6483,33171
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,700,2500,10700,51500,251100,1279700,6580700
round_k,0,1,3,12,53,257,1255,6398,32903
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,900,2900,11900,55300,264900,1345700,6917500
round_k,0,1,4,14,59,276,1324,6728,34587
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2500,10100,49700,247700,1254700,6392900
round_k,0,1,3,12,50,248,1238,6273,31964
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2700,12300,62100,313500,1597900,8138900
round_k,0,1,3,13,61,310,1567,7989,40694
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2500,10700,50300,254900,1294500,6643500
round_k,0,1,3,12,53,251,1274,6472,33217
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2500,11900,57300,283700,1440500,7318700
round_k,0,1,3,12,59,286,1418,7202,36593
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2900,12500,59700,299100,1530900,7886900
round_k,0,1,3,14,62,298,1495,7654,39434
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2300,9900,49100,246100,1260500,6432500
round_k,0,1,3,11,49,245,1230,6302,32162
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2700,12300,58300,290100,1766300,8976100
round_k,0,1,3,13,61,291,1450,8831,44880
round_shots,200,200,100,100,100,100,100,100,100
round_queries,200,600,700,3100,14700,71500,350100,1782300,9089100
round_k,0,1,3,15,73,357,1750,8911,45445
round_shots,100,100,100,100,100,100,100,100
round_queries,100,500,2300,10900,54500,271700,1379900,7069300
round_k,0,2,11,54,272,1358,6899,35346
round_shots,200,200,100,100,100,100,100,100,100
round_queries,200,600,700,2700,12700,63900,326900,1667700,8570900
round_k,0,1,3,13,63,319,1634,8338,42854
round_shots,200,200,100,100,100,100,100,100,100
round_queries,200,600,700,2700,11100,53500,270300,1359500,6943100
round_k,0,1,3,13,55,267,1351,6797,34715
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,900,2900,12700,61100,306300,1564900,7963500
round_k,0,1,4,14,63,305,1531,7824,39817
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,2100,10500,54100,269500,1383500,7053900
round_k,0,1,10,52,270,1347,6917,35269
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,3100,14700,72300,367100,1876900,9645100
round_k,0,1,3,15,73,361,1835,9384,48225
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,1900,7300,35500,179900,907900,4658500
round_k,0,1,9,36,177,899,4539,23292
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2700,12900,61100,312100,1583500,8087700
round_k,0,1,3,13,64,305,1560,7917,40438
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2700,10700,52100,265100,1338100,6884100
round_k,0,1,3,13,53,260,1325,6690,34420
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2500,10900,53700,271300,1396700,7172900
round_k,0,1,3,12,54,268,1356,6983,35864
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,900,2900,13100,62100,308500,1553700,7892300
round_k,0,1,4,14,65,310,1542,7768,39461
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2500,12100,57700,283700,1442900,7390700
round_k,0,1,3,12,60,288,1418,7214,36953
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2900,13500,64300,321700,1629100,8350700
round_k,0,1,3,14,67,321,1608,8145,41753
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,1700,7300,33700,164300,825900,4219900
round_k,0,1,8,36,168,821,4129,21099
round_shots,200,200,100,100,100,100,100,100
round_queries,200,600,700,3300,16500,81500,412900,2116300
round_k,0,1,3,16,82,407,2064,10581
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2700,12700,61500,311700,1596100,8145700
round_k,0,1,3,13,63,307,1558,7980,40728
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,1900,7700,36100,180500,912300,4661700
round_k,0,1,9,38,180,902,4561,23308
round_shots,200,200,100,100,100,100,100,100,100
round_queries,200,600,700,2300,9700,45900,229500,1167100,5958500
round_k,0,1,3,11,48,229,1147,5835,29792
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2700,12700,59500,295500,1503100,7701500
round_k,0,1,3,13,63,297,1477,7515,38507
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2500,10900,50500,251500,1258300,6432300
round_k,0,1,3,12,54,252,1257,6291,32161
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2500,11700,56900,278900,1431700,7355100
round_k,0,1,3,12,58,284,1394,7158,36775
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,3100,14700,70300,352100,1791900,9203300
round_k,0,1,3,15,73,351,1760,8959,46016
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2700,12500,61700,356900,1800900,9247300
round_k,0,1,3,13,62,308,1784,9004,46236
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2900,13300,62900,319900,1646700,8443700
round_k,0,1,3,14,66,314,1599,8233,42218
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,700,2900,12500,60900,308700,1565500,8038900
round_k,0,1,3,14,62,304,1543,7827,40194
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2500,10700,51900,257100,1306100,6677100
round_k,0,1,3,12,53,259,1285,6530,33385
round_shots,100,100,100,100,100,100,100,100
round_queries,100,500,2100,9500,44900,226500,1369700,6906700
round_k,0,2,10,47,224,1132,6848,34533
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,2100,9500,46900,231300,1178700,6008700
round_k,0,1,10,47,234,1156,5893,30043
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2700,12500,58900,291100,1490700,7637300
round_k,0,1,3,13,62,294,1455,7453,38186
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,900,2700,12500,60900,311700,1561700,8042100
round_k,0,1,4,13,62,304,1558,7808,40210
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2500,10300,50100,240900,1181900,6056100
round_k,0,1,3,12,51,250,1204,5909,30280
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2500,12100,58500,288700,1466100,7546300
round_k,0,1,3,12,60,292,1443,7330,37731
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2700,12700,63100,321700,1637900,8376900
round_k,0,1,3,13,63,315,1608,8189,41884
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,3100,15100,70900,349500,1771100,9093100
round_k,0,1,3,15,75,354,1747,8855,45465
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2500,11900,59300,301100,1487300,7568100
round_k,0,1,3,12,59,296,1505,7436,37840
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,2100,9700,48300,235100,1189900,6081100
round_k,0,1,10,48,241,1175,5949,30405
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2700,10700,52700,255900,1295700,6637500
round_k,0,1,3,13,53,263,1279,6478,33187
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2700,12500,60100,300500,1531100,7883900
round_k,0,1,3,13,62,300,1502,7655,39419
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,3100,13700,65900,328900,1671100,8604500
round_k,0,1,3,15,68,329,1644,8355,43022
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2500,11300,52500,262900,1332300,6837100
round_k,0,1,3,12,56,262,1314,6661,34185
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2700,11500,55500,280100,1399700,7167900
round_k,0,1,3,13,57,277,1400,6998,35839
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2500,10900,54700,276500,1419100,7244900
round_k,0,1,3,12,54,273,1382,7095,36224
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2700,12500,60500,324700,1659900,8522100
round_k,0,1,3,13,62,302,1623,8299,42610
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2500,10700,53500,269900,1363300,7003100
round_k,0,1,3,12,53,267,1349,6816,35015
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2700,12500,58100,287300,1457300,7452700
round_k,0,1,3,13,62,290,1436,7286,37263
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,900,2900,12300,61300,304500,1553300,7978700
round_k,0,1,4,14,61,306,1522,7766,39893
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2500,10300,48500,241100,1237100,6339900
round_k,0,1,3,12,51,242,1205,6185,31699
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,1900,7900,38300,184900,944500,4806100
round_k,0,1,9,39,191,924,4722,24030
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2700,13300,63300,313700,1561700,7932100
round_k,0,1,3,13,66,316,1568,7808,39660
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2700,12500,59500,299900,1528300,7832100
round_k,0,1,3,13,62,297,1499,7641,39160
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,900,2900,12700,60700,305300,1563100,8031900
round_k,0,1,4,14,63,303,1526,7815,40159
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2300,10100,51300,255700,1282300,6592100
round_k,0,1,3,11,50,256,1278,6411,32960
round_shots,200,200,100,100,100,100,100,100
round_queries,200,600,2100,8300,38500,187100,952500,4857900
round_k,0,1,10,41,192,935,4762,24289
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2500,12300,61100,300500,1508900,7649100
round_k,0,1,3,12,61,305,1502,7544,38245
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,700,3100,12700,60700,300500,1529900,7871100
round_k,0,1,3,15,63,303,1502,7649,39355
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,700,2700,12300,61700,301900,1534900,7782100
round_k,0,1,3,13,61,308,1509,7674,38910
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,700,3100,13500,64300,323700,1645700
round_k,0,1,3,15,67,321,1618,8228
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,700,3500,15300,75900,383500,1964700
round_k,0,1,3,17,76,379,1917,9823
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,1900,9300,45900,232300,1183700,6061700
round_k,0,1,9,46,229,1161,5918,30308
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,3100,14700,72900,373900,1902900,9750300
round_k,0,1,3,15,73,364,1869,9514,48751
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,2100,9700,48900,241100,1223300,6198900
round_k,0,1,10,48,244,1205,6116,30994
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2900,14500,72500,372100,1884700,9705500
round_k,0,1,3,14,72,362,1860,9423,48527
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,3100,14700,69100,352700,1806700,9267100
round_k,0,1,3,15,73,345,1763,9033,46335
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2900,12300,62700,313500,1594500,8198300
round_k,0,1,3,14,61,313,1567,7972,40991
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,3300,15100,74100,372300,1912100,9547900
round_k,0,1,3,16,75,370,1861,9560,47739
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2700,12300,59900,301900,1521900,7773100
round_k,0,1,3,13,61,299,1509,7609,38865
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2700,10700,51900,253500,1289700,6619500
round_k,0,1,3,13,53,259,1267,6448,33097
round_shots,100,100,200,100,100,100,100,100,100
round_queries,100,300,1400,3500,15700,74300,368100,1884700,9655700
round_k,0,1,3,17,78,371,1840,9423,48278
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2500,10100,46900,232100,1166700,5911300
round_k,0,1,3,12,50,234,1160,5833,29556
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2900,13500,65500,326900,1664500,8572700
round_k,0,1,3,14,67,327,1634,8322,42863
round_shots,100,100,100,100,100,100,100,100
round_queries,100,300,900,3700,16300,80700,403900,2045700
round_k,0,1,4,18,81,403,2019,10228
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2900,12100,59100,299700,1531500,7821300
round_k,0,1,3,14,60,295,1498,7657,39106
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2700,12900,62100,313900,1597300,8179900
round_k,0,1,3,13,64,310,1569,7986,40899
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2700,12700,62900,320100,1622900,8314700
round_k,0,1,3,13,63,314,1600,8114,41573
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,700,3100,14500,66900,341300,1723900,8792900
round_k,0,1,3,15,72,334,1706,8619,43964
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,700,2100,9300,46100,233700,1173300,6045300
round_k,0,1,3,10,46,230,1168,5866,30226
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2500,10500,49100,245300,1257100,6370900
round_k,0,1,3,12,52,245,1226,6285,31854
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,1900,7700,36300,181300,909100,4658300
round_k,0,1,9,38,181,906,4545,23291
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2500,10300,51900,248300,1251100,6450100
round_k,0,1,3,12,51,259,1241,6255,32250
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2700,12700,60700,308900,1570300,8059700
